,Market,Runner,Secs,L3S,L3P,L2S,L2P,L1S,L1P,B1P,B1S,B2P,B2S,B3P,B3S,MinExecPx,MinExecSz,MaxExecPx,MaxExecSz,BackPerc,LayPerc,BackPercSum,LayPercSum
91,1.122755335,587042,590.164,458.94,6.4,466.78,6.6,215.55,6.8,7.0,360.24,7.2,319.86,7.4,195.81,6.8,176.01000000000022,6.8,176.01000000000022,0.14285714285714285,0.14705882352941177,0.9834432198087304,1.018076329329526
92,1.122755335,6896668,590.164,302.4,5.8,254.17,5.9,60.88,6.0,6.2,386.12,6.4,319.82,6.6,202.97,,,,,0.16129032258064516,0.16666666666666666,0.9834432198087304,1.018076329329526
93,1.122755335,6062499,590.164,241.23,7.4,91.56,7.6,141.68,7.8,8.0,185.62,8.2,58.94,8.4,51.79,,,,,0.125,0.12820512820512822,0.9834432198087304,1.018076329329526
94,1.122755335,7275383,590.164,144.54,9.2,174.2,9.4,36.5,9.6,9.8,73.78,10.0,151.75,10.5,133.04,,,,,0.1020408163265306,0.10416666666666667,0.9834432198087304,1.018076329329526
95,1.122755335,3655955,590.164,141.76,11.0,153.48,11.5,87.98,12.0,12.5,72.14,13.0,153.91,13.5,53.21,,,,,0.08,0.08333333333333333,0.9834432198087304,1.018076329329526
96,1.122755335,8587856,590.164,205.73,10.5,199.93,11.0,146.52,11.5,12.0,7.69,12.5,68.76,13.0,59.68,,,,,0.08333333333333333,0.08695652173913043,0.9834432198087304,1.018076329329526
97,1.122755335,5512057,590.164,18.16,15.0,32.13,15.5,3.11,16.0,16.5,18.26,17.0,37.28,17.5,36.51,,,,,0.06060606060606061,0.0625,0.9834432198087304,1.018076329329526
98,1.122755335,6002665,590.164,58.69,17.5,60.93,18.0,2.75,18.5,19.5,14.28,20.0,20.65,21.0,23.62,,,,,0.05128205128205128,0.05405405405405406,0.9834432198087304,1.018076329329526
99,1.122755335,5500754,590.164,68.66,19.0,52.29,19.5,33.06,20.0,22.0,15.37,23.0,64.02,24.0,12.39,,,,,0.045454545454545456,0.05,0.9834432198087304,1.018076329329526
100,1.122755335,7792131,589.159,303.36,7.0,269.92,7.2,260.65,7.4,7.6,15.81,7.8,246.99,8.0,260.67,,,,,0.13157894736842105,0.13513513513513511,0.9834432198087304,1.018076329329526
101,1.122755335,587042,589.159,458.94,6.4,466.78,6.6,215.55,6.8,7.0,360.24,7.2,319.86,7.4,195.81,,,,,0.14285714285714285,0.14705882352941177,0.9834432198087304,1.018076329329526
102,1.122755335,6896668,589.159,302.4,5.8,254.17,5.9,35.88,6.0,6.2,393.71,6.4,319.82,6.6,202.97,6.0,50.0,6.0,50.0,0.16129032258064516,0.16666666666666666,0.9834432198087304,1.018076329329526
103,1.122755335,6062499,589.159,241.23,7.4,91.56,7.6,141.68,7.8,8.0,185.62,8.2,58.94,8.4,51.79,,,,,0.125,0.12820512820512822,0.9834432198087304,1.018076329329526
104,1.122755335,7275383,589.159,144.54,9.2,174.2,9.4,34.51,9.6,9.8,73.78,10.0,151.75,10.5,133.04,9.6,3.990000000000009,9.6,3.990000000000009,0.1020408163265306,0.10416666666666667,0.9834432198087304,1.018076329329526
105,1.122755335,3655955,589.159,141.76,11.0,153.48,11.5,87.98,12.0,12.5,72.14,13.0,153.91,13.5,53.21,,,,,0.08,0.08333333333333333,0.9834432198087304,1.018076329329526
106,1.122755335,8587856,589.159,205.73,10.5,199.93,11.0,146.52,11.5,12.0,7.69,12.5,68.76,13.0,59.68,,,,,0.08333333333333333,0.08695652173913043,0.9834432198087304,1.018076329329526
107,1.122755335,5512057,589.159,18.16,15.0,32.13,15.5,3.11,16.0,16.5,18.26,17.0,37.28,17.5,36.51,,,,,0.06060606060606061,0.0625,0.9834432198087304,1.018076329329526
108,1.122755335,6002665,589.159,58.69,17.5,60.93,18.0,2.75,18.5,19.5,14.28,20.0,20.65,21.0,23.62,,,,,0.05128205128205128,0.05405405405405406,0.9834432198087304,1.018076329329526
109,1.122755335,5500754,589.159,68.66,19.0,52.29,19.5,33.06,20.0,22.0,15.37,23.0,64.02,24.0,12.39,,,,,0.045454545454545456,0.05,0.9834432198087304,1.018076329329526
110,1.122755335,7792131,588.154,303.36,7.0,269.92,7.2,260.65,7.4,7.6,15.81,7.8,246.99,8.0,260.67,,,,,0.13157894736842105,0.13513513513513511,0.9834432198087304,1.018076329329526
111,1.122755335,587042,588.154,458.94,6.4,466.78,6.6,215.55,6.8,7.0,360.24,7.2,319.86,7.4,195.81,,,,,0.14285714285714285,0.14705882352941177,0.9834432198087304,1.018076329329526
112,1.122755335,6896668,588.154,302.4,5.8,254.17,5.9,35.88,6.0,6.2,393.71,6.4,319.82,6.6,202.97,,,,,0.16129032258064516,0.16666666666666666,0.9834432198087304,1.018076329329526
113,1.122755335,6062499,588.154,241.23,7.4,91.56,7.6,126.68,7.8,8.0,185.62,8.2,58.94,8.4,51.79,7.8,30.0,7.8,30.0,0.125,0.12820512820512822,0.9834432198087304,1.018076329329526
114,1.122755335,7275383,588.154,144.54,9.2,174.2,9.4,34.51,9.6,9.8,73.78,10.0,151.75,10.5,133.04,,,,,0.1020408163265306,0.10416666666666667,0.9834432198087304,1.018076329329526
115,1.122755335,3655955,588.154,141.76,11.0,153.48,11.5,85.98,12.0,12.5,72.14,13.0,153.91,13.5,53.21,12.0,4.0,12.0,4.0,0.08,0.08333333333333333,0.9834432198087304,1.018076329329526
116,1.122755335,8587856,588.154,205.73,10.5,199.93,11.0,146.52,11.5,12.0,3.69,12.5,68.76,13.0,59.68,12.0,8.0,12.0,8.0,0.08333333333333333,0.08695652173913043,0.9834432198087304,1.018076329329526
117,1.122755335,5512057,588.154,50.32,15.0,32.13,15.5,3.11,16.0,16.5,18.26,17.0,37.28,17.5,36.51,,,,,0.06060606060606061,0.0625,0.9834432198087304,1.018076329329526
118,1.122755335,6002665,588.154,58.69,17.5,60.93,18.0,2.75,18.5,19.5,14.28,20.0,20.65,21.0,23.62,,,,,0.05128205128205128,0.05405405405405406,0.9834432198087304,1.018076329329526
119,1.122755335,5500754,588.154,68.66,19.0,52.29,19.5,33.06,20.0,22.0,15.37,23.0,64.02,24.0,12.39,,,,,0.045454545454545456,0.05,0.9834432198087304,1.018076329329526
120,1.122755335,7792131,587.153,303.36,7.0,291.35,7.2,233.47,7.4,7.6,15.81,7.8,246.99,8.0,260.67,7.4,54.360000000000014,7.4,54.360000000000014,0.13157894736842105,0.13513513513513511,0.9834432198087304,1.0209011880865884
121,1.122755335,587042,587.153,458.94,6.4,466.78,6.6,215.55,6.8,7.0,360.24,7.2,319.86,7.4,195.81,,,,,0.14285714285714285,0.14705882352941177,0.9834432198087304,1.0209011880865884
122,1.122755335,6896668,587.153,169.43,5.7,302.4,5.8,284.42,5.9,6.2,393.71,6.4,319.82,6.6,202.97,5.9,10.0,5.9,10.0,0.16129032258064516,0.1694915254237288,0.9834432198087304,1.0209011880865884
123,1.122755335,6062499,587.153,241.23,7.4,91.56,7.6,126.68,7.8,8.0,185.62,8.2,58.94,8.4,51.79,,,,,0.125,0.12820512820512822,0.9834432198087304,1.0209011880865884
124,1.122755335,7275383,587.153,144.54,9.2,174.2,9.4,34.51,9.6,9.8,73.78,10.0,151.75,10.5,133.04,,,,,0.1020408163265306,0.10416666666666667,0.9834432198087304,1.0209011880865884
125,1.122755335,3655955,587.153,141.76,11.0,153.48,11.5,85.98,12.0,12.5,72.14,13.0,153.91,13.5,53.21,,,,,0.08,0.08333333333333333,0.9834432198087304,1.0209011880865884
126,1.122755335,8587856,587.153,205.73,10.5,199.93,11.0,146.52,11.5,12.0,3.69,12.5,68.76,13.0,59.68,,,,,0.08333333333333333,0.08695652173913043,0.9834432198087304,1.0209011880865884
